devoutness 0,94 417 1,501 1,593
dew 0,99 427 2,130 3,333
dewater 0,27 441 -0,613 1,292
dewberry 0,64 399 0,366 1,593
dewclaw 0,48 428 -0,052 1,292
dewdrop 0,94 422 1,488 2,246
dewfall 0,65 372 0,376 1,292
dewily 0,35 396 -0,385 1,292
dewiness 0,76 221 0,684 1,292
dewlap 0,39 356 -0,275 1,593
dewlapped 0,35 395 -0,376 1,292
dewless 0,64 437 0,363 1,292
dewy 0,90 421 1,274 2,406
dexterity 0,99 401 2,173 2,634
dexterous 0,95 367 1,611 2,070
dexterously 0,93 353 1,479 1,292
dexterousness 0,82 210 0,900 1,292
dextral 0,58 356 0,196 1,593
dextrally 0,37 222 -0,318 1,292
dextran 0,21 134 -0,800 1,292
dextrin 0,61 400 0,264 1,292
dextroglucose 0,79 424 0,805 1,292
dextrorotary 0,27 363 -0,598 1,292
dextrose 0,91 444 1,329 2,406
dezincification 0,34 389 -0,417 1,292
dhal 0,35 399 -0,372 1,593
dharma 0,65 369 0,375 2,769
dhobi 0,15 440 -1,022 1,292
dhole 0,06 363 -1,493 1,593
dhoti 0,20 380 -0,840 1,292
dhow 0,13 388 -1,126 1,894
diabetes 1,00 451 2,350 3,515
diabetic 1,00 381 2,428 3,349
diable 0,35 387 -0,391 1,769
diablerie 0,12 424 -1,178 1,292
diabolic 0,98 408 1,970 1,991
diabolical 0,99 415 2,122 3,040
diabolically 0,98 373 1,939 1,894
diabolicalness 0,80 267 0,836 1,292
diabolism 0,77 362 0,741 1,593
diabolist 0,63 371 0,330 1,593
diabolize 0,55 375 0,116 1,292
diacaustic 0,43 416 -0,168 1,292
diachronic 0,56 402 0,155 1,292
diachylon 0,32 397 -0,463 1,292
diaconal 0,29 414 -0,562 1,292
diaconate 0,28 395 -0,581 1,292
diacritic 0,51 368 0,020 1,292
diacritical 0,54 368 0,108 1,292
diacritically 0,52 228 0,054 1,292
diadem 0,71 376 0,548 1,769
diagnosable 0,97 405 1,821 1,593
diagnose 0,99 405 2,176 3,024
diagnoses 0,97 413 1,828 2,547
diagnosis 1,00 427 2,340 3,634
diagnostic 1,00 431 2,342 3,155
diagnostically 0,97 394 1,810 1,593
diagnosticate 0,51 394 0,013 1,292
diagnostician 0,93 336 1,477 2,406
diagnostics 0,99 364 2,310 2,654
diagonal 0,99 398 2,171 2,739
diagonally 1,00 455 2,448 2,195
diagram 0,99 374 2,228 3,111
diagrammatic 0,75 409 0,676 1,292
diagrammatical 0,76 384 0,683 1,292
diagrammatize 0,47 412 -0,066 1,292
diagraph 0,68 487 0,462 1,292
dial 1,00 413 2,437 3,948
dialect 0,98 400 2,008 3,131
dialectal 0,70 430 0,532 1,292
dialectally 0,75 240 0,680 1,292
dialectic 0,88 425 1,179 2,195
dialectical 0,82 383 0,903 1,991
dialectically 0,83 405 0,940 1,292
dialectician 0,74 379 0,632 1,593
dialecticism 0,71 381 0,551 1,292
dialectics 0,85 352 1,007 2,292
dialectological 0,59 372 0,222 1,292
dialectologist 0,75 349 0,660 1,292
dialectology 0,73 416 0,601 1,292
dialer 0,91 378 1,316 1,769
dialing 0,99 400 2,057 3,098
dialog 0,94 172 1,534 2,137
dialogic 0,62 401 0,311 1,292
dialogical 0,60 407 0,262 1,593
dialogically 0,63 418 0,339 1,292
dialogism 0,60 401 0,247 1,292
dialogist 0,55 413 0,117 1,292
dialogistic 0,67 367 0,443 1,292
dialogite 0,15 403 -1,026 1,292
dialogize 0,39 380 -0,271 1,292
dialogue 1,00 432 2,576 3,612
dialoguer 0,63 421 0,327 1,292
dialysis 0,96 376 1,729 3,184
dialyzable 0,23 388 -0,732 1,292
dialyze 0,45 427 -0,114 1,593
dialyzer 0,43 383 -0,173 1,292
diamagnetic 0,59 393 0,226 1,292
diamagnetism 0,55 422 0,130 1,292
diamantiferous 0,25 382 -0,679 1,292
diamantine 0,49 413 -0,015 1,292
diameter 0,99 414 2,182 3,024
diametric 0,94 381 1,516 1,593
diametrical 0,88 380 1,177 1,292
diametrically 0,93 346 1,470 1,593
diamond 1,00 443 2,445 4,315
diamondback 0,89 364 1,193 2,070
diamonded 0,43 437 -0,180 1,292
diamondiferous 0,25 357 -0,669 1,292
dianthus 0,32 376 -0,458 1,292
diapason 0,18 374 -0,887 1,593
diaper 0,99 411 2,119 3,632
diapering 0,78 393 0,758 1,991
diaphaneity 0,24 376 -0,692 1,292
diaphanous 0,64 381 0,356 2,070
diaphanously 0,58 226 0,199 1,292
diaphanousness 0,45 224 -0,133 1,292
diaphone 0,51 397 0,028 1,292
diaphonic 0,76 417 0,691 1,292
diaphoresis 0,55 386 0,122 1,593
diaphoretic 0,58 405 0,200 2,371
diaphragm 0,98 384 1,995 3,317
diaphragmatic 0,73 363 0,598 1,991
diaphragmatically 0,67 216 0,439 1,292
diarchic 0,39 421 -0,284 1,292
diarchy 0,39 413 -0,264 1,292
diarist 0,72 403 0,575 1,991
diarize 0,39 370 -0,265 1,292
diarrhea 0,98 415 1,935 3,382
diarrheal 0,65 417 0,387 1,292
diarrheic 0,55 392 0,121 1,292
diary 0,99 410 2,179 3,954
diaspora 0,72 420 0,588 1,593
diastase 0,30 383 -0,511 1,292
diastole 0,48 390 -0,051 1,292
diastolic 0,80 386 0,833 2,292
diastrophic 0,60 464 0,243 1,292
diastrophism 0,47 451 -0,085 1,292
diathermancy 0,26 422 -0,641 1,292
diathermanous 0,32 340 -0,469 1,292
diathermy 0,33 424 -0,428 1,292
diathesis 0,48 387 -0,042 1,292
diatom 0,60 458 0,263 1,292
diatomaceous 0,44 400 -0,149 1,769
diatomic 0,78 403 0,777 1,292
diatomite 0,38 403 -0,310 1,292
diatonic 0,75 417 0,669 1,593
diatonically 0,65 344 0,392 1,292
diatribe 0,86 372 1,054 2,468
diazepam 0,68 368 0,476 2,468
diazole 0,31 405 -0,501 1,292
diazomethane 0,58 424 0,194 1,593
diazotization 0,10 255 -1,270 1,292
diazotize 0,17 426 -0,927 1,292
dib 0,78 426 0,753 3,270
dibasic 0,20 382 -0,816 1,292
dibber 0,28 406 -0,574 1,593
dibble 0,57 384 0,169 1,991
dibbler 0,43 396 -0,176 1,292
dibranchiate 0,20 446 -0,817 1,292
dibs 0,94 349 1,540 3,367
dice 0,99 379 2,318 4,019
dicer 0,87 398 1,095 1,894
dicey 0,94 385 1,542 2,797
dichloride 0,81 436 0,857 1,292
dichloromethane 0,72 435 0,582 1,292
dichotic 0,65 436 0,379 1,292
dichotomist 0,75 396 0,659 1,292
dichotomization 0,72 359 0,581 1,292
dichotomize 0,77 410 0,732 1,292
dichotomous 0,73 393 0,607 1,593
dichotomously 0,64 409 0,350 1,292
dichotomy 0,88 420 1,172 2,137
dichroic 0,29 126 -0,537 1,292
dichromate 0,64 416 0,366 1,769
dichromatic 0,81 369 0,868 1,292
dichroscope 0,28 351 -0,570 1,292
dicing 0,98 368 1,980 2,406
dick 0,98 393 2,051 4,724
dickens 0,91 430 1,312 3,325
dicker 0,55 388 0,122 2,246
dickey 0,74 423 0,650 2,690
dickhead 0,94 406 1,526 3,501
dickybird 0,50 370 0,000 1,292
diclinous 0,11 364 -1,221 1,292
dicotyledonous 0,24 394 -0,686 1,292
dicta 0,38 369 -0,290 1,292
dictate 1,00 407 2,331 3,246
dictation 1,00 413 2,437 2,982
dictator 1,00 409 2,576 3,329
dictatorial 0,97 317 1,758 2,195
dictatorially 0,94 336 1,499 1,292
dictatorialness 0,58 253 0,202 1,292
dictatorship 1,00 419 2,337 2,973
dictatress 0,43 396 -0,170 1,292
dictatrix 0,30 407 -0,512 1,292
diction 0,99 460 2,099 2,707
dictionary 1,00 399 2,576 3,573
dictograph 0,82 399 0,902 1,894
dictum 0,77 386 0,728 1,593
did 1,00 431 2,442 6,369
didactic 0,83 407 0,924 1,769
didactical 0,73 411 0,591 1,292
didactically 0,79 416 0,783 1,292
didacticism 0,69 395 0,480 1,593
didactics 0,73 360 0,608 1,292
didapper 0,03 391 -1,775 1,292
diddle 0,93 400 1,410 2,935
diddlysquat 0,83 381 0,959 1,769
didgeridoo 0,85 363 1,038 1,769
dido 0,55 404 0,123 1,991
didst 0,32 393 -0,454 2,547
didymium 0,15 415 -1,004 1,292
die 1,00 412 2,334 5,416
dieback 0,43 377 -0,182 1,292
dieffenbachia 0,19 369 -0,877 1,292
diehard 0,90 388 1,270 2,070
dielectric 0,51 377 0,016 1,894
dielectrically 0,41 239 -0,225 1,292
diem 0,84 248 0,992 3,325
diencephalon 0,27 398 -0,602 1,292
diesel 1,00 396 2,432 3,425
dieselization 0,42 377 -0,189 1,292
dieselize 0,36 367 -0,363 1,292
diesinker 0,10 393 -1,277 1,292
diesis 0,31 397 -0,491 1,292
diestock 0,29 409 -0,545 1,292
diet 0,99 376 2,229 4,187
dietarian 0,66 410 0,398 1,292
dietary 0,99 386 2,235 2,571
dieter 0,88 375 1,156 2,070
dietetic 0,75 379 0,673 1,769
dietetically 0,65 251 0,380 1,292
dietetics 0,76 423 0,702 1,292
diethyl 0,55 436 0,131 1,593
diethylstilbestrol 0,25 397 -0,676 1,292
dietician 0,98 415 1,935 1,894
dietitian 0,90 399 1,244 1,894
differ 0,99 393 2,240 3,389
difference 0,99 393 2,325 4,901
different 1,00 424 2,576 5,321
differentia 0,62 396 0,305 1,292
differentiable 0,83 437 0,926 1,292
differential 0,99 418 2,254 2,945
differentially 0,97 390 1,774 1,593
differentiate 0,99 419 2,254 2,547
differentiation 0,97 399 1,815 1,991
differentiator 0,91 411 1,302 1,292
differently 1,00 385 2,576 3,990
differentness 0,66 330 0,418 1,292
differing 0,99 380 2,096 2,333
difficult 1,00 408 2,332 4,779
difficultly 0,89 370 1,230 1,292
difficultness 0,63 260 0,330 1,292
difficulty 0,99 472 2,280 3,748
diffidence 0,72 404 0,570 1,292
diffident 0,77 400 0,738 2,070
diffidently 0,72 426 0,571 1,292
diffluent 0,36 381 -0,349 1,292
diffract 0,59 399 0,216 1,292
diffraction 0,71 370 0,534 1,894
diffractive 0,62 415 0,300 1,292
diffuse 0,99 417 2,184 2,999
diffused 0,99 416 2,253 2,406
diffusedly 0,70 236 0,516 1,292
diffusely 0,87 430 1,119 1,292
diffuseness 0,70 339 0,516 1,292
diffuser 0,98 424 1,983 2,195
diffusible 0,95 412 1,594 1,292
diffusion 0,98 395 2,053 2,371
diffusive 0,94 401 1,482 1,593
diffusively 0,86 259 1,069 1,292
diffusiveness 0,88 419 1,159 1,292
diffusivity 0,55 443 0,121 1,292
dig 1,00 432 2,576 4,664
digamma 0,12 411 -1,172 1,292
digamous 0,23 383 -0,739 1,292
digenesis 0,48 338 -0,051 1,292
digenetic 0,53 389 0,067 1,292
digerati 0,22 351 -0,774 1,292
digest 0,99 416 2,253 3,520
digested 0,99 380 2,319 2,690
digester 0,82 394 0,902 1,292
digestibility 0,95 417 1,621 1,292
digestible 0,99 359 2,307 1,991
digestibly 0,74 249 0,645 1,292
digestif 0,43 415 -0,171 1,769
digestion 1,00 417 2,439 3,016
digestive 1,00 404 2,330 2,955
digestively 0,86 229 1,085 1,292
digger 1,00 379 2,427 3,683
digging 0,99 378 2,095 4,122
diggings 0,85 391 1,018 2,496
dight 0,12 389 -1,165 1,292
digit 0,98 344 1,957 2,783
digital 1,00 364 2,422 3,733
digitalis 0,71 395 0,551 2,246
digitalism 0,88 400 1,156 1,292
digitalization 0,97 389 1,773 1,593
digitalize 0,93 376 1,451 1,593
digitally 0,99 385 2,235 2,468
digitization 0,95 362 1,581 1,991
digitize 0,96 403 1,730 1,991
digitizer 0,92 417 1,353 1,292
digits 1,00 438 2,576 3,287
diglot 0,13 442 -1,103 1,292
dignified 1,00 388 2,430 3,432
dignifiedly 0,70 230 0,531 1,292
dignify 1,00 425 2,339 2,783
dignitary 0,98 389 1,954 2,137
dignity 1,00 411 2,333 4,034
digoxin 0,28 143 -0,577 2,246
digraph 0,43 398 -0,182 1,292
digress 0,98 400 1,963 2,406
digression 0,95 399 1,648 1,894
digressional 0,74 403 0,634 1,292
digressive 0,90 392 1,248 1,292
digressively 0,77 236 0,720 1,292
digressiveness 0,79 270 0,793 1,292
digs 0,98 400 1,963 3,474
dihedral 0,49 384 -0,013 1,593
dihedron 0,56 396 0,157 1,292
dike 0,92 350 1,396 2,634
diktat 0,22 423 -0,763 1,593
dilacerate 0,25 408 -0,667 1,292
dilapidate 0,89 376 1,184 1,292
dilapidated 0,96 387 1,713 2,246
dilapidation 0,89 393 1,222 1,593
dilatability 0,51 400 0,012 1,292
dilatable 0,70 354 0,512 1,292
dilatation 0,71 366 0,548 1,991
dilate 0,95 391 1,639 2,406
dilated 0,99 371 2,314 3,231
dilation 0,95 383 1,630 2,769
dilative 0,58 409 0,198 1,292
dilatometer 0,46 399 -0,097 1,292
dilator 0,87 458 1,114 1,593
dilatorily 0,54 249 0,095 1,292
dilatoriness 0,36 404 -0,351 1,292
dilatory 0,72 397 0,577 1,769
dildo 0,97 392 1,841 3,131
dilemma 0,99 412 2,066 3,419
dilemmatic 0,43 416 -0,174 1,292
dilettante 0,66 415 0,409 2,438
dilettanti 0,35 368 -0,387 1,593
dilettantish 0,41 405 -0,213 1,292
dilettantism 0,45 454 -0,126 1,292
diligence 0,99 423 2,127 2,894
diligent 0,98 408 2,014 2,905
diligently 1,00 387 2,430 2,571
dill 0,96 374 1,671 3,251
dilly 0,79 403 0,810 2,547
dillydally 0,92 391 1,399 1,769
diluent 0,36 161 -0,354 1,292
dilute 0,98 360 1,973 2,593
diluted 0,98 383 2,043 2,654
dilutee 0,39 252 -0,279 1,292
diluteness 0,73 256 0,596 1,292
diluter 0,86 375 1,082 1,292
dilution 0,95 450 1,574 1,769
dilutive 0,67 406 0,435 1,292
dilutor 0,73 351 0,595 1,292
diluvia 0,25 381 -0,677 1,292
diluvium 0,39 380 -0,264 1,292
dim 0,99 407 2,248 3,679
dime 1,00 394 2,432 4,081
dimension 0,99 424 2,188 3,667
dimensional 0,99 403 2,175 3,040
dimensionality 0,90 362 1,247 1,593
dimensionally 0,98 399 2,056 1,894
dimensioned 0,87 382 1,129 1,292
dimensionless 0,94 390 1,548 1,292
dimer 0,43 139 -0,170 1,593
dimidiate 0,10 384 -1,265 1,292
dimidiation 0,14 377 -1,085 1,292
diminish 0,98 403 2,010 2,925
diminishable 0,97 387 1,803 1,292
diminishingly 0,95 228 1,580 1,292
diminishment 0,91 384 1,325 1,769
diminuendo 0,47 394 -0,076 1,593
diminution 0,68 411 0,459 1,769
diminutive 0,94 419 1,485 2,614
diminutively 0,92 259 1,395 1,292
diminutiveness 0,84 386 0,968 1,292
dimity 0,22 405 -0,772 1,593
dimly 0,98 391 1,956 2,406
dimmed 0,98 358 1,925 2,438
dimmer 0,97 388 1,873 2,547
dimmest 0,84 383 0,994 1,894
dimness 0,96 394 1,667 1,292
dimorph 0,57 375 0,183 1,292
dimorphic 0,70 416 0,517 1,292
dimorphism 0,78 382 0,772 1,292
dimorphotheca 0,15 415 -1,004 1,292
dimple 0,99 400 2,244 2,593
dimpled 0,97 388 1,873 2,333
dimply 0,75 401 0,653 1,593
dimwit 0,97 361 1,775 2,883
dimwitted 0,97 405 1,821 2,406
dimwittedness 0,91 226 1,325 1,593
din 0,80 376 0,833 3,077
dinar 0,43 395 -0,174 2,571
dine 0,99 389 2,103 3,634
diner 1,00 435 2,443 4,093
dinette 0,71 445 0,561 2,292
ding 0,96 460 1,733 3,780
dingbat 0,95 396 1,645 2,195
dingdong 0,87 381 1,103 1,894
dinger 0,65 406 0,369 2,070
dinghy 0,82 381 0,919 2,860
dingily 0,59 385 0,231 1,292
dinginess 0,88 420 1,149 1,292
dingle 0,83 406 0,923 2,406
dingo 0,94 421 1,543 3,118
dingus 0,58 408 0,190 2,522
dingy 0,96 404 1,731 2,797
dining 0,99 391 2,105 4,069
dinitrobenzene 0,37 421 -0,333 1,292
dink 0,68 455 0,472 3,683
dinky 0,94 451 1,538 3,016
dinner 1,00 424 2,339 5,306
dinnerless 0,74 374 0,622 1,292
dinnertime 0,90 396 1,267 3,256
dinnerware 0,97 389 1,838 2,195
dinosaur 0,99 365 2,311 3,601
dinosaurian 0,50 406 0,006 1,292
dinothere 0,04 378 -1,732 1,292
dinotheres 0,06 402 -1,502 1,292
dint 0,64 365 0,365 1,991
dintless 0,25 237 -0,670 1,292
diocesan 0,63 437 0,333 1,894
diocese 0,86 445 1,057 2,915
diode 0,85 421 1,013 2,195
dioeciously 0,14 242 -1,062 1,292
dioecism 0,24 394 -0,711 1,292
diopter 0,34 372 -0,412 1,292
dioptrically 0,35 230 -0,375 1,292
diorama 0,85 408 1,024 2,614
dioramic 0,63 367 0,341 1,593
diorite 0,34 481 -0,411 1,292
diosmose 0,12 417 -1,180 1,292
diosmosis 0,38 363 -0,309 1,292
dioxide 0,99 398 2,171 3,016
dioxin 0,77 373 0,737 2,070
dip 1,00 428 2,442 3,901
dipartite 0,33 243 -0,449 1,292
dipeptide 0,58 154 0,195 1,292
dipetalous 0,15 402 -1,004 1,292
diphase 0,49 366 -0,020 1,292
diphenylamine 0,66 374 0,402 1,292
diphosgene 0,23 391 -0,738 1,292
diphtheria 0,90 365 1,237 2,769
diphtheritic 0,48 423 -0,044 1,292
diphthong 0,70 426 0,524 1,991
diphthongal 0,50 378 0,007 1,292
diphthongization 0,42 404 -0,198 1,593
diphthongize 0,39 377 -0,270 1,292
diplex 0,29 409 -0,545 1,593
diplococcal 0,29 436 -0,537 1,292
diplococcic 0,17 376 -0,940 1,292
diplodocus 0,54 395 0,110 1,292
diploid 0,64 406 0,343 1,292
diploma 0,99 414 2,252 3,406
diplomacy 0,99 375 2,316 3,206
diplomat 0,99 401 2,058 3,333
diplomatic 1,00 421 2,440 3,702
diplomatically 0,98 374 2,036 2,137
diplomatist 0,64 419 0,366 1,894
diplopia 0,27 142 -0,592 1,292
diplopic 0,27 364 -0,592 1,292
diplopod 0,49 386 -0,013 1,292
diplostemonous 0,10 410 -1,286 1,292
dipnoan 0,06 415 -1,498 1,292
dipodic 0,36 455 -0,359 1,292
dipody 0,18 383 -0,912 1,292
dipolar 0,47 356 -0,077 1,292
dipole 0,55 382 0,124 1,292
dipped 0,99 380 2,319 3,270
dipper 0,98 398 1,921 2,823
dipperful 0,41 417 -0,225 1,292
dipping 0,99 397 2,242 3,118
dippy 0,83 381 0,959 2,634
dipshit 0,91 419 1,312 1,292
dipso 0,22 432 -0,748 1,292
dipsomania 0,61 413 0,283 1,769
dipsomaniac 0,54 392 0,095 1,991
dipsomaniacal 0,47 384 -0,078 1,292
dipstick 0,99 376 2,093 2,707
dipteral 0,27 408 -0,592 1,292
dipterous 0,22 388 -0,766 1,292
diptych 0,50 412 -0,006 1,593
dire 0,99 424 2,128 3,345
direct 0,99 385 2,235 4,381
directed 0,99 389 2,237 3,782
direction 1,00 409 2,332 4,381
directional 1,00 368 2,423 2,593
directionality 0,89 393 1,222 2,137
directionally 0,97 415 1,863 1,292
directionless 0,97 382 1,867 1,991
directive 0,99 423 2,256 3,251
directivity 0,80 384 0,838 1,292
directly 1,00 428 2,341 4,327
directness 0,97 403 1,819 2,406
director 0,99 387 2,322 4,555
directorate 0,83 430 0,951 2,438
directorial 0,93 407 1,453 2,137
directorially 0,81 233 0,871 1,292
directorship 0,95 381 1,604 1,894
directory 0,99 421 2,255 3,221
directress 0,55 376 0,132 1,593
direful 0,59 396 0,228 1,292
direfully 0,52 225 0,050 1,292
direfulness 0,48 256 -0,039 1,292
direly 0,80 377 0,835 1,292
direness 0,86 230 1,049 1,593
dirge 0,81 371 0,852 2,292
dirigible 0,68 403 0,462 1,593
diriment 0,13 422 -1,130 1,292
dirk 0,65 409 0,376 3,432
dirndl 0,30 405 -0,515 1,593
dirt 0,99 382 2,320 4,409
dirtily 0,79 274 0,791 1,593
dirtiness 0,97 416 1,831 1,991
dirty 1,00 376 2,426 4,822
disability 0,99 417 2,184 3,300
disable 0,98 413 1,934 3,195
disabled 1,00 389 2,430 3,542
disablement 0,85 369 1,014 1,292
disabuse 0,72 404 0,577 1,991
disaccharide 0,48 355 -0,045 1,292
disaccord 0,76 390 0,695 1,292
disaccustom 0,50 359 0,003 1,292
disaccustomed 0,65 394 0,394 1,292
disadvantage 1,00 393 2,431 3,055
disadvantaged 1,00 408 2,332 2,547
disadvantageous 0,94 447 1,482 1,593
disadvantageously 0,89 404 1,212 1,292
disadvantageousness 0,83 217 0,957 1,292
disaffect 0,88 382 1,154 1,292
disaffected 0,91 394 1,338 2,195
disaffectedly 0,78 220 0,769 1,292
disaffectedness 0,84 366 0,965 1,292
disaffection 0,89 363 1,219 1,292
disaffiliate 0,84 368 0,968 1,292
disaffiliation 0,86 406 1,084 1,292
disaffirm 0,78 385 0,760 1,292
disaffirmation 0,78 366 0,767 1,292
disafforestation 0,24 419 -0,710 1,292
disaggregate 0,83 406 0,923 1,292
disaggregation 0,81 383 0,864 1,292
disagree 1,00 419 2,439 3,822
disagreeability 0,87 410 1,101 1,292
disagreeable 0,99 385 2,235 2,991
disagreeableness 0,85 428 1,023 1,292
disagreeably 0,97 360 1,774 1,292
disagreed 1,00 446 2,348 2,925
disagreement 0,99 381 2,232 3,189
disallow 0,96 391 1,717 1,593
disallowable 0,89 448 1,198 1,292
disallowance 0,89 384 1,223 1,292
disambiguate 0,82 395 0,904 1,292
disambiguation 0,85 392 1,030 1,292
disannul 0,31 412 -0,502 1,292
disappear 0,99 397 2,171 4,321
disappearance 1,00 442 2,576 3,636
disappearing 1,00 419 2,439 3,626
disappoint 0,99 387 2,236 3,927
disappointed 1,00 421 2,338 4,343
disappointedly 0,96 358 1,652 1,292
disappointer 0,74 392 0,635 1,292
disappointing 1,00 414 2,438 3,537
disappointingly 0,97 408 1,792 1,292
disappointment 1,00 392 2,431 3,736
disapprobation 0,65 378 0,383 1,292
disapprobative 0,48 397 -0,059 1,292
disapprobatory 0,41 391 -0,221 1,292
disapproval 0,98 425 2,027 2,797
disapprove 0,99 385 2,235 3,063
disapprover 0,84 379 0,987 1,292
disapproving 0,99 382 2,320 2,496
disapprovingly 0,97 482 1,856 1,769
disarm 1,00 398 2,433 3,333
disarmament 0,93 383 1,479 2,496
disarmed 1,00 377 2,426 2,973
disarmer 0,83 430 0,924 1,292
disarming 1,00 419 2,337 2,723
disarmingly 0,97 396 1,780 1,593
disarrange 0,87 378 1,087 1,593
disarrangement 0,91 372 1,324 1,292
disarray 0,99 393 2,168 2,547
disarticulate 0,71 421 0,562 1,292
disarticulation 0,80 362 0,816 1,593
disassemble 0,98 386 2,046 2,371
disassembly 0,96 359 1,741 1,894
disassociate 0,98 404 1,926 2,195
disassociation 0,98 401 2,009 1,292
disaster 0,99 397 2,171 4,237
disastrous 0,98 394 2,003 3,226
disastrously 0,95 394 1,619 2,195
disastrousness 0,67 280 0,429 1,292
disavow 0,84 372 0,965 1,991
disavowal 0,71 401 0,535 1,292
disband 0,97 438 1,764 2,739
disbandment 0,89 427 1,182 1,292
disbar 0,86 433 1,060 1,991
disbarment 0,79 370 0,784 2,137
disbelief 1,00 379 2,427 2,707
disbelieve 0,98 401 1,964 2,246
disbeliever 0,94 350 1,519 1,991
disbelieving 0,97 377 1,863 1,593
disbelievingly 0,90 432 1,274 1,292
disbranch 0,45 402 -0,118 1,292
disbud 0,23 399 -0,728 1,292
disburden 0,59 430 0,221 1,292
disburdenment 0,54 391 0,105 1,292
disbursable 0,73 432 0,610 1,292
disbursal 0,69 390 0,504 1,593
disburse 0,79 417 0,801 1,769
disbursement 0,91 388 1,346 1,991
disburser 0,65 380 0,388 1,292
disc 0,98 385 2,045 3,412
discalced 0,15 377 -1,006 1,292
discard 0,99 390 2,104 3,040
discarder 0,81 385 0,849 1,292
discarnate 0,55 429 0,131 1,593
discern 0,98 419 1,939 2,547
discernable 0,98 368 2,031 1,769
discerner 0,86 374 1,080 1,292
discernible 0,94 390 1,507 2,292
discernibleness 0,64 250 0,355 1,292
discernibly 0,93 445 1,479 1,292
discerning 0,99 441 2,086 2,783
discerningly 0,95 377 1,623 1,292
discernment 0,97 381 1,765 1,769
discharge 1,00 445 2,576 3,808
dischargeable 0,94 363 1,536 1,292
discharger 0,95 394 1,596 1,292
discharging 1,00 374 2,425 2,707
disciple 0,98 409 1,971 3,016
discipleship 0,82 415 0,910 1,769
disciplinable 0,84 420 0,973 1,292
disciplinal 0,61 398 0,284 1,292
disciplinant 0,45 406 -0,116 1,292
disciplinarian 0,97 408 1,823 2,333
disciplinarily 0,79 245 0,803 1,292
disciplinary 1,00 417 2,439 3,211
discipline 1,00 427 2,441 3,957
disciplined 1,00 417 2,439 3,241
discipliner 0,89 397 1,215 1,292
disclaim 0,99 438 2,137 2,070
disclaimer 0,99 400 2,173 1,991
disclamation 0,71 370 0,542 1,292
disclose 0,98 415 2,020 3,241
disclosed 0,99 388 2,322 2,915
discloser 0,88 385 1,146 1,769
disclosure 1,00 385 2,429 3,008
disco 1,00 397 2,433 3,762
discography 0,91 486 1,337 1,292
discoid 0,30 439 -0,510 1,292
discolor 0,98 405 1,968 1,292
discoloration 0,99 433 2,134 2,797
discolorations 0,99 411 2,180 1,593
discolored 0,99 393 2,240 2,195
